Channel,Duration,Recovered,Start,End,Category,Subs_start,Activity_start,Views_start
UCMFOg6ip4pwarOpbXois02A,11,True,166,177,Gaming,16273.222222222224,1,4137334.506944445
UCJ5Zbeo-XN0Un648J9foa1Q,12,True,122,134,Gaming,1565.213541666667,0,154684.765625
UCFDFARUrvUf5p2buOClyGGw,10,True,205,215,Gaming,10997.0,0,3340096.375
UCQLkUwon351rw2VKW8hWHEw,14,True,131,145,People & Blogs,23098.25,3,9614938.875
UCqDbbKM_yE8NR2fk3CFUi2g,11,True,147,158,Sports,10372.064814814816,1,3142702.347222222
UCK-H1e0S8jg-8qoqQ5N8jvw,9,True,199,208,Science & Technology,531382.9010416665,1,101808086.08854169
UCmgaokyhQKj57eR-AtWeiwA,20,False,199,219,Entertainment,134683.96875,0,9327780.880208334
UCJMSNLzTSS7n2_xxgrOo2Eg,11,True,236,247,Sports,10209.692307692309,0,2673438.153846154
UC6vThpOqfeXh2zwcbH1xrzw,11,True,232,243,Entertainment,58982.0,1,31725093.6
UC0InVdvqNyNzKBl1-TL348A,15,True,216,231,Science & Technology,28099.88425925926,9,10128069.773148147
UCmvxWueVBzskik1ykRtP0Xw,31,False,147,178,Gaming,115998.234375,1,27238754.21875
UCBdcyRIJVZp4h5x1l9EiZ-A,16,False,94,110,Gaming,8734.383419689117,0,4409043.243523316
UC8tMzFDvhlGD9KjbD4YtkUg,20,False,226,246,Howto & Style,59942.83333333334,0,6083857.722222223
UChxWI77R6dPrD2fGTM9WR5Q,13,True,168,181,Gaming,2753.802281368821,4,723160.969581749
UCqi7uGoJAid4OLvTFPCjD_g,8,True,168,176,Gaming,52501.35078534031,0,10139107.361256544
UCzwZUFp8UGZ1iV2-M86MseA,8,True,166,174,Entertainment,5796.224764468371,5,2943468.33512786
UC4gQ--fpGhjdcHNgURg1DBA,31,False,181,212,People & Blogs,26630.0,0,19040771.75
UCKnUnMncnZ7zHxtxBNzdvaA,18,False,148,166,Film and Animation,110169.47395833331,9,20342896.359375
UCkYeN4oiPAKateTcOcd3-dA,12,True,186,198,People & Blogs,11840.8,8,1406328.4
UCNDTDGOJyZgzR64gQPHRTWA,15,True,87,102,Film and Animation,7186.768518518518,14,13756929.736561054
UCcePJCuDnVUkw6nqEpR0fWw,24,False,178,202,Entertainment,476179.0,4,59140560.0
UC7R27sAWc_DqOldtI1JcYhQ,21,False,153,174,Entertainment,498355.828125,4,150527218.71354166
UCZqnjSwfLHe7nd_lyHTyxqg,21,False,183,204,Gaming,7608.005208333332,5,1338855.473958333
UCp_jSukjhHr7kDrasj5K8dA,11,True,223,234,Gaming,56767.0,6,14799640.0
UCnLrtqd5qxC_f1lOnrybpnA,16,False,121,137,News & Politics,25244.5,0,4217445.0
UCBM0yhZ_P2pBIesxF4JNL5A,24,False,160,184,Autos & Vehicles,11273.060606060606,1,909900.2121212122
UC52y855P0cYBldkl_FMWLig,19,False,139,158,Entertainment,71539.875,0,3382919.375
UCzLG3tNCOkW-QLKSMvVTUcA,14,True,176,190,Music,47510.0,0,2736159.0
UCLIFIeQYzT9Hqv8Rxjts62Q,21,False,180,201,Music,4607.496527777777,0,716513.5798611111
UCub8nKssIX0pKXw-B_3EXVA,25,False,137,162,Music,15455.953125,0,1156252.572916667
UCjeQUa6AuyHbbHuLrl4W-jg,8,True,230,238,Entertainment,98713.33333333331,2,16929023.444444444
UC5olGrDscAt8rpqWm1_0tJA,26,False,215,241,News & Politics,11225.741666666669,1,6557938.504166666
UCQwN840CH83h9EUDWkVowZw,36,False,160,196,People & Blogs,54438.58854166666,2,6701040.848958332
UC1-rEza0WzMBEYPP4hoA4Ow,8,True,239,247,Music,268609.33333333326,0,89887115.48958333
UCq-EzdKnt5E0f9QBbseD3wg,24,False,161,185,Gaming,13245.8125,1,3747454.291666666
UCr2oT2T98R6Chj3_wjU0QfQ,12,True,122,134,People & Blogs,1030.0,1,252787.25
UCku5xmA24L03HW-36pT_fsA,23,False,199,222,Howto & Style,15175.770833333336,0,6031537.783333332
UCt8Iul9mAsdowXx_xrVNVbA,15,True,209,224,Howto & Style,14415.444444444443,2,34330134.0
UCrsn5c08N_I9GI9k7YTaozQ,30,False,113,143,Entertainment,4804.614583333333,12,2211716.369791666
UClWdOeREW08gv4hd_jxBzfw,13,True,131,144,Entertainment,144148.0,1,7519862.0
UCBWFs6aq4bFfRmh3ruMsfIw,11,True,182,193,Sports,13648.5625,0,60020.04166666666
UCuBDL5obI-d4I6BHCmfyJVg,18,False,147,165,Howto & Style,192723.91145833328,0,7510353.40625
UCtFDDvXAFJOBahenVuENMWw,23,False,162,185,Entertainment,683.7777777777778,0,27515.11111111111
UCbUuSt399io67ifmtHwffXg,13,True,147,160,Autos & Vehicles,51743.82291666666,0,1633159.135416667
UC7RGwnsSAEClqqxJ9MxUhyQ,12,True,118,130,Comedy,2549321.875,0,223822593.5
UCyirgkrx41-iuDsgdDxIY3g,25,False,93,118,Music,8023.052083333332,0,154565.36979166663
UCQ-ygxSFSlq-O2zGnXxELXQ,20,False,169,189,Music,33525.75,1,29520796.0
UC3l-2XkvlOD5c6DfKYGueyw,11,True,137,148,Gaming,2195.6,13,194314.0
UCcGAQNDXRI9haHd_THtW2GA,37,False,162,199,People & Blogs,16926.74074074074,0,1711900.0740740742
UCH7qSEkpreXUBQ71aD6uWSQ,19,False,200,219,Gaming,12452.185185185182,2,1478697.6620370368
UCrPFIcku89f-BNlMbXZ5etA,29,False,179,208,People & Blogs,7754.125,0,1462611.25
UCYBgLfrw7Aw1Pk2bsqyn4Zg,26,False,178,204,Travel & Events,14279.552083333336,3,2879910.166666666
UCKpBmnEfSy20al-Fk_2YzVA,24,False,204,228,Gaming,237438.52083333328,2,13226504.953125
UCBct9vjpSGUyI_vOzeTIWTA,15,True,205,220,Education,17375.5,0,2042666.25
UC9sjOOmRyRS97aRRlyZw5Lw,26,False,210,236,Gaming,188646.80729166663,1,38906073.5625
UCN5V0JO3jCMHvmMezj1ueyw,14,True,133,147,Entertainment,16408.0,5,1620810.0
UCc5QGmNDiuGvvcbnJpyMMhA,9,True,175,184,People & Blogs,6724.25,4,3047738.916666666
UC31HGjPhqcrq74cVRdikdCg,22,False,167,189,People & Blogs,196808.75,3,28514306.5
UC2O24drps6gfpMQxpg1Oj8A,27,False,216,243,Entertainment,15916.022727272728,3,3998713.4204545454
UCYdYFlNmq07ANA_lX8NRG9w,20,False,194,214,People & Blogs,121872.0,3,41390240.0
UCN6MAPMHwKvia3GOmE1_B3Q,34,False,185,219,Gaming,90764.25,1,9844108.5
UCUH0Ek73AFT3yVCh80_b8dg,18,False,229,247,Gaming,38430.41666666666,0,6178209.75
UCuS6xHlmPHAurphoCLzEh1w,21,False,192,213,People & Blogs,17800.5,2,1964644.375
UC7J79nhJrxFT8pr9V1seDug,19,False,175,194,Music,15959.96875,0,3277140.1875
UCg5rsFUJDp99wb9zxdArasg,12,True,213,225,Sports,40562.91666666666,37,12984172.666666664
UCO5KTtyzcJK2R4VUhsCVYUQ,10,True,169,179,Gaming,1382868.0,16,757594963.25
UCX3HrywqeTsDhwPYqW_RL4A,11,True,120,131,Entertainment,48622.5,0,19050093.5
UCu6YCSjy6UrD6MnPYn2tQ9w,9,True,126,135,Entertainment,46765.5,2,15653720.5
UCo_z_x5wDQQqWR0lpMJxLew,9,True,217,226,Entertainment,25242.22916666667,15,11506971.208333336
UCQ4lBg2aweRzawGnFDmCZxw,13,True,206,219,Entertainment,11996.25,3,3017999.625
UCXAX3AtRPPdesKYSS8FKayg,22,False,164,186,Music,31128.06770833333,0,376652.31770833326
UC3TFbM8L7wEtxC8OqVSRJ4w,8,True,215,223,Comedy,56984.96296296296,1,11246974.523148147
UCL5mptC7KYHmx10xWZXokng,21,False,225,246,Howto & Style,20452.3125,6,1581691.3125
UCMFEI-CWLBE8zdOu7BeSlow,10,True,145,155,Gaming,662.25,0,358418.85705269803
UCxAap9nALd6ZP9kbqx6u5vQ,13,True,179,192,Entertainment,20129.0,0,17402747.0
UCAWEcocGxqw660vKFi5zXbQ,20,False,135,155,Gaming,130534.375,7,11423672.125
UC1QYiRZkTUkmyW7atm776nA,29,False,105,134,Travel & Events,7565.979166666668,3,454468.25
UC3e1sdGLVhdaEq5v0d0_icQ,9,True,228,237,Nonprofits & Activism,18301.81818181818,0,5941304.090909091
UCcdZS7fxGCG0ZrQNX3EsQLg,8,True,235,243,Film and Animation,51535.470588235294,1,4430239.823529412
UCyqq-aiu3vEHuf5NhwmOJcw,21,False,128,149,Music,484727.0,0,16790223.5
UCLM8ab1HnBNW9AvXR3lzZ9A,9,True,128,137,People & Blogs,17326.0,0,1305815.0
UC-LqvZMkzlQIT2Wy6LyE1_A,11,True,208,219,People & Blogs,1170879.619791667,0,481234342.0260417
UCzKFuUz53ySt3W0hl7ckpYA,10,True,179,189,People & Blogs,125927.54166666669,0,33910473.770833336
UC4urAor1TKMTzlR2N9wFioA,9,True,150,159,People & Blogs,128755.19270833331,2,7017307.640625
UCoE2ovKZBKRGOR54wlcWJKw,24,False,173,197,Education,15864.53846153846,1,281538.76923076925
UCZCI7Snp9YM9WkFOiM44hDQ,30,False,178,208,Science & Technology,14209.125,2,1544196.625
UCc1FLAv0p20v2Q2cwMinJFw,8,True,199,207,Howto & Style,36184.0,12,4183782.255208334
UCW0lF336e_EZaGmtZV5LI_A,9,True,211,220,Entertainment,10115.666666666666,0,2122371.0
UCNOb-7vK9bMEM9KSjdDqEmw,23,False,217,240,Howto & Style,22682.13541666667,1,4987856.786458333
UCDOm0FpgFO3Sx3jgtSBXCsA,19,False,161,180,Entertainment,37629.72916666666,1,3930189.979166666
UC9TCG-ivBe-RwlFbo5K2oFw,16,False,231,247,News & Politics,12303.395833333336,0,4604631.75
UCRPq4p428kOrzv3oVJHEoKQ,25,False,137,162,Film and Animation,5312.0,2,282885.0
UCvrY_4QrNyGY8LblYf2mrqw,21,False,169,190,Gaming,188277.60416666663,0,16645806.796875
UCKfKh609Oo9Ta_ncuV-NwzQ,20,False,190,210,Entertainment,11269.4,2,4511080.28
UCCfgk8u268MtXY7sWUmGA-Q,19,False,152,171,News & Politics,9260.0,4,10848275.0
UC5Gg0nC69XVPqBCt_TKoUQQ,19,False,223,242,People & Blogs,418833.5625,1,50861884.140625
UClx9GdAkydj7Lgu9DbFmY6w,12,True,229,241,Education,32678.46354166667,1,3419634.984375
UCDH99_Np_HQcR24PXo0Z_Eg,20,False,187,207,Gaming,7172.625,9,549298.25
UCkCfjFZL9Ilio5kJbNOtxeA,10,True,212,222,Gaming,7283.342948717948,12,412412.983974359
UCnoa_r87YQuBkKxcwA3wSfw,19,False,169,188,Entertainment,14410.625,0,1548782.375
UCyHB_MWjotGeja3-8o27xqg,15,True,231,246,People & Blogs,22582.96014492753,0,2311665.7590579707
UCf9LQSgwpVEtYwCJNO6r09g,13,True,159,172,Science & Technology,132703.91145833337,4,48524576.10416666
UCd_xtBoZWbDoFhDKNokbanA,20,False,227,247,People & Blogs,17574.761904761905,1,1829057.047619048
UCgifNffWr3cVQ_J3gngfv0g,28,False,179,207,Music,168878.375,6,75606058.25
UC6Rd6wnX01Gpw3aRzcV4szQ,8,True,163,171,Entertainment,2458.505208333333,0,521952.640625
UCipY1Fbis0YEGTAKIlKHVKQ,10,True,167,177,Gaming,7309.545454545455,5,211001.9090909091
UCuj1Ms9_LCsQPSJ4p8nvOVA,16,False,169,185,Gaming,6018420.0,0,1819630558.875
UCAqam1LFWJ5-E7KHtsaI--A,21,False,135,156,Gaming,8452.777777777777,4,635974.1111111111
UCmEDhpshDDcxRiItaJJfHEQ,25,False,182,207,Entertainment,44233.01041666666,0,17049406.9375
UCunoVfkmr2E7Ri6mvfcS69w,75,False,167,242,Entertainment,36753.0,1,4119756.25
UCGfXO1C3kxAd8oKvy2Lejig,41,False,205,246,Howto & Style,18185.046875,11,2329367.125
UC7791b4JMrX49bw9Qm6WjRw,19,False,128,147,Science & Technology,13.0,2,6148.059523809524
UC8MtQAo0KomzQymwgHD967w,25,False,160,185,Howto & Style,1138.0,0,453400.75
UCcDooVnH631JFnP_20ftacA,13,True,118,131,Gaming,75077.75,10,4979869.5
UCM4QuyNvcYEaqM928TeVkpg,12,True,201,213,People & Blogs,17800.0,0,19986376.777777776
UCLeTTj-V33rROUsA9yu9LGw,29,False,181,210,Gaming,46068.375,1,3866580.75
UCVZZ5HxBiPjO25IyTASYUVQ,17,False,205,222,Gaming,783225.6770833335,0,29201821.55208333
UCPVrYB_9zRwSu9MBSW8n8Uw,8,True,128,136,Entertainment,25615.375,0,26926923.25
UCqx25OhXwEk8uHWi43owLpw,23,False,215,238,Autos & Vehicles,26044.796296296296,0,680568.2546296297
UCd7WqsZhBBOfYfcxAC-ruWQ,25,False,212,237,Howto & Style,9249.0,2,304614.76470588235
UCWfNXMBM8jV5apm8DWqsEkA,10,True,133,143,Howto & Style,9719.0,2,1118389.666666667
UCA1aCj_uVqVvkoP6gaZiJOg,19,False,182,201,Gaming,146478.625,11,33374534.25
UCvntK93tWvlzNoNZf8yIWOA,8,True,239,247,Science & Technology,91752.0,0,30252148.5
UCkm3tT5ts39li7xlWfuK3bA,11,True,199,210,Entertainment,292721.64583333326,0,58177141.234375
UCldGs6veaCPXPajTisaQ52g,26,False,168,194,Music,12140.267015706806,0,345124.5078534032
UCchWU8ta6L-Dy3rGIxPINzw,18,False,188,206,Entertainment,549934.0,0,51857035.125
UComJjpEGvbavdpH7zpNZRxg,13,True,202,215,Gaming,194506.66145833328,12,28639541.05729167
UCQ7hKVdnhSSaums21h8v8VA,10,True,177,187,Entertainment,2396.0885416666665,0,258599.984375
UCni5pNpPYvejsMn1yWDsMNA,16,False,187,203,Gaming,53595.0,9,6964382.0
UCSC8V1ez4zt3rviyPWzk9Sg,15,True,151,166,Nonprofits & Activism,35010.322916666664,1,28699548.61458333
UC3fvGD6wVS4bda3cbDTxX9A,20,False,180,200,People & Blogs,11639.454545454546,1,1655313.0909090908
UC77uVaJl3772xvmzqds1RvQ,16,False,229,245,Autos & Vehicles,9139.363636363636,0,4863647.636363637
UCQt_2rkxt9VbDO1PwQr4_sw,11,True,110,121,Gaming,572.9427083333334,2,15149.703125
UCH9jOdlOZVUp_hIhYglqP_g,29,False,116,145,Pets & Animals,17084.25654450262,11,20771440.445026174
UCSaCsbaIYdTEXF2FG9vm0CQ,25,False,211,236,Howto & Style,451197.93229166674,0,45956575.58333334
UCR_aCM3fY4Hk1nPYvxaXHYg,29,False,190,219,Gaming,743.9473684210526,0,7510.894736842104
UClxHi7kMQXM58tjd2vhI8-w,30,False,136,166,Gaming,2912.9375,0,112199.45833333331
UCtoatzw2APO4oAnUBeEIYlw,30,False,94,124,Entertainment,5426.3886010362685,0,1280504.341968912
UCFUeZQ_aF1uybEof-V7pNxw,27,False,191,218,Entertainment,40217.25,3,14723320.25
UC255AfKquZnQMO0amxdEGWw,9,True,88,97,Nonprofits & Activism,16759.0,4,2159078.0
UCC94DY3wrxxUcd8xsl9IQhA,12,True,168,180,Film and Animation,23813.61977186312,0,9729005.190114068
UCdebfLBC1AjozJF2hrxMWbA,42,False,175,217,Gaming,16869.770833333332,1,6102032.369791668
UCHJcCgA8X-EotQhG2GjxkRA,21,False,122,143,Howto & Style,52001.375,1,6935202.0
UCNEwha2SIAz3NTtv9G0QPsg,13,True,209,222,Howto & Style,1320831.59375,0,80500817.31770833
UCBtVb9ElCFWuIuSyC5iO_GA,9,True,235,244,Film and Animation,51215.5625,2,2502799.427083333
UCVE502m2LAo4TVMNiQwsBTQ,21,False,225,246,Gaming,81580.4,5,22901539.7
UCtUXK9FwyIt8CY1vQkPHdgw,19,False,219,238,People & Blogs,37685.140625,0,3555515.703125
UC9SDDbGHLuor_TH6o72AkAw,30,False,116,146,Autos & Vehicles,18524.767441860466,2,3696996.879069768
UCKW8l-9chTkGmj3-RrD9idw,19,False,221,240,Gaming,8294.0,33,402013.0
UCdjHrwA5aftGhg9ynf1k2Nw,35,False,212,247,Gaming,217249.13541666663,0,47741948.80208334
UCeRtaM76P8zRlk6O8bLo4jQ,10,True,151,161,People & Blogs,3043.884259259259,0,2758817.814814815
UCFNsO8QZ5LYdzP_CftymJhg,11,True,214,225,Howto & Style,221624.296875,0,6221550.973958332
UCH-b5VhA6I6D7FYb2n53QUg,8,True,170,178,Gaming,8569.328125,0,1801295.770833333
UCaqVUxQ3IQRaXgW2NQ-q73g,16,False,219,235,News & Politics,36909.11979166666,5,1536102.921875
UCeTfBygNb1TahcNpZyELO8g,8,True,174,182,Gaming,43.0,0,30080.5
UC97aZv3dp2fgcCT6fReQTWw,16,False,159,175,Gaming,258740.47395833328,15,10770461.90625
UCapNlt66eS7AKRazki_LGAQ,20,False,112,132,Entertainment,3906.833333333334,13,6478826.239583332
UCp6EIQ3kV8_mexmp-Ln6EIg,13,True,118,131,Education,1085.5520833333333,43,404381.765625
UCRT4-8FRgbCphhQGJ51jzbg,19,False,195,214,Music,40400.25,0,12587975.092783503
UC8uZUddlecwwiq8GGuVLEQw,15,True,140,155,Film and Animation,140732.5,0,8310911.625
UC3kC4BrZ5Pr_J5onzgo5Heg,8,True,223,231,Howto & Style,408790.875,2,88939690.25
UCgIg0hvGHGc8O8kdrWWPPEg,9,True,203,212,Gaming,6394.5,3,1400803.25
UC666bBhkp2kszzrkH78K7PA,8,True,219,227,Howto & Style,216545.41361256543,3,26299132.64921466
UC2g8WrjKpUrUSEWJQoClzOw,22,False,159,181,News & Politics,111536.453125,0,27923155.91666667
UC-qnQ5u7hfR0BUruMqiKYEw,21,False,213,234,Music,15844.489583333336,0,708233.1979166665
UCDOm0FpgFO3Sx3jgtSBXCsA,9,True,208,217,Entertainment,38592.98148148148,0,4055307.333333334
UCOqpkmWmdb8peUHw3_3DNSg,18,False,161,179,People & Blogs,165.59166666666667,0,4718.894972451791
UCQlNT2xADrXblBd1Tz1Fjzg,8,True,231,239,People & Blogs,10466.09090909091,0,410457.4545454546
UC4W0DGfK9Udm5k_vL-AS_ew,26,False,150,176,Gaming,172184.67708333337,9,16608429.291666664
UCgSjVLZgyBLUb-pXdiArczA,10,True,149,159,Entertainment,24693.68981481481,2,1710922.166666667
UCpJ__F0ei-CtLXTW-n8Lq6A,20,False,117,137,Gaming,867560.375,10,66393875.625
UCQ0IAkWrkZi_UPhV-JFUFDA,18,False,213,231,Entertainment,86624.86979166669,0,8528316.109375
UCfELr4zec9rhvZ0l5P2pl6w,28,False,207,235,Gaming,16269.296875,3,1342585.010416667
UC2c6FqF4olAZ7LodVEUueNQ,8,True,199,207,Gaming,1905506.911458333,14,725026498.0
UC4qpUG76_JpipaqmsqFOUOQ,17,False,195,212,Howto & Style,10363.796875,0,747849.734375
UC-bxmHnKeGOIXBwYOMtYCng,11,True,184,195,Gaming,1554.463541666667,0,11255.166666666664
UCupmKYprhkHcb5DJyRgA3zw,16,False,137,153,Gaming,35356.5,9,1419923.5
UC1Oo0XRWJU1ACLj2qnDTctw,10,True,189,199,Music,9513.524122807015,1,2489685.0548245613
UCoBpC9J2EcbAMprw7YjC93A,9,True,199,208,Entertainment,590539.1041666665,6,355567309.2552083
UCKr_R39L6DLsB7VMk1PO19A,8,True,147,155,Entertainment,28617.03645833333,1,15874452.270833336
UCMIjEnXruVHtvgSVf6TgfUg,9,True,235,244,Entertainment,1242424.0,13,460588678.0
UCb9tDXXfM-REtXni2MOpwgA,13,True,221,234,Science & Technology,28541.39790575916,5,6002627.015706806
UCURZs7Vs5UeYnQT_NZRdC0g,23,False,145,168,Gaming,18821.0,1,1570932.3
UCrQQBd0zB1r-ZOY7E8fFf4A,13,True,164,177,Entertainment,7797.583333333332,3,1923436.286458333
UCMEqV_j2r0qU72nalvHvzOg,21,False,134,155,Gaming,53534.75,0,3113315.75
UCJx81G9ThVgdyG_tWHXRYFA,13,True,206,219,Entertainment,38685.5,169,25989007.5
UCKNpwJ4NF986XQKvA18cLog,20,False,210,230,People & Blogs,223592.86458333328,3,11839114.0
UC-ywMpCb-CCti0irVtU2Mvw,23,False,203,226,People & Blogs,12521.625,5,1815383.25
UCNMPNOZ62T2InsDGcgDcSaA,23,False,162,185,Travel & Events,1335.5092592592596,0,381441.7824074074
UCBJx5M19ZpTIf80g83QVXZw,19,False,227,246,Education,14208.005952380952,0,1534160.5773809524
UCr8Tl18qM93nNMDh4CLVqKA,10,True,161,171,Entertainment,223515.43229166663,0,30628778.48958333
UCuaG5JrZkg7xMTdCY-ijYQg,12,True,171,183,Entertainment,10020.875,0,895417.625
UCXYv_Cq_iJ0jsqeksideN3A,13,True,96,109,News & Politics,21656.00520833333,1,1114637.71875
UCrnYMlsoyNeXuYNNh6xkv3Q,19,False,95,114,Education,13123.380208333336,0,686682.7552083335
UCekQCLZPSHyU3mH_0e4frnw,12,True,195,207,Entertainment,7498.0,1,1936091.0
UCcLYkpYDE6rZkShW-p7WGHA,18,False,195,213,Gaming,7754.458333333332,0,1395054.8125
UCywBslKizOzX6SkoTFhGn1w,20,False,182,202,Education,13214.614583333336,0,3852580.203125
UCAJLVClj8VucB5xYHL51RTQ,32,False,147,179,Music,216916.140625,0,109304563.0
UC2cAZupmxnYYkSx1DxXdy6w,11,True,190,201,Film and Animation,38816.75,1,11070635.875
UCDsNHzQi6U4cqXr1XDT71bA,20,False,159,179,Entertainment,306881.25,0,40855816.22916666
UCYmKvoh0a_7yx0PKNtSSrNA,24,False,207,231,Gaming,68910.38541666669,0,12697816.619791664
UCsGg9JQ4X7u2A6gCEmtVRmw,20,False,191,211,News & Politics,314956.625,2,102499397.25
UCXnG_SeeVWyHhlNFUzD65kQ,8,True,226,234,Music,11280.2,0,3742882.6
UCnbPGXDLz7fms7a6rWuf42g,20,False,182,202,Comedy,17919.098958333332,0,17317835.1875
UC9Anx3CRncARu-Utf_Yaf3A,18,False,177,195,Entertainment,165288.75,8,27966636.75
UC0epA1nTowGvg-V_h6Db1vw,12,True,151,163,Entertainment,5995.391666666666,0,71529.5375
UCv_hGnLMl_l4YfDEpwCaOGQ,18,False,136,154,Gaming,1023783.0,0,197778394.5
UCGPXV9NJRQAqRsoLH49mgbw,20,False,103,123,Gaming,43053.52604166666,7,3473387.145833333
UC9DkF9mSRIWt9ORSAGFuGZg,21,False,165,186,Gaming,2538.3162853297445,0,513961.4264990329
UCRg0OMmfui-i6xabwPGtQKQ,10,True,181,191,Howto & Style,107468.0,1,4410273.25
UCHJFAuEQJm74w5_aI033sWg,10,True,153,163,Entertainment,69980.0,18,29825455.36979167
UC_DvcMpIXI6dfKOv7zwwMag,22,False,185,207,Sports,25566.5,0,8455346.75
UC-TLA6HsXjUx1VoZBIjqtfg,10,True,236,246,Gaming,15905.818181818182,0,1426737.0909090908
UCPgdlPNzKc6qnPu1oxYWIAA,16,False,178,194,Gaming,695.7864583333335,0,29392.828125
UCBgohK3F3CF_Er5Jt98C1fg,18,False,165,183,Entertainment,64703.33333333334,0,9533189.020833334
UCecIOBvj1k5dwh_WVtsE7kg,24,False,211,235,Entertainment,10047.921875,1,222458.09895833328
UC7qnMkgsIMv3f23KNztXzyw,25,False,157,182,Entertainment,460620.86979166674,0,50661198.4375
UC7KzQoXgmx4qi4bj-0MtHQg,17,False,192,209,People & Blogs,28153.5,0,306800.625
UCSi-XQjeUx8mfsUm_Qp9i9g,10,True,156,166,Gaming,257.0,0,5348.0
UC7PvE_v-xnZODNNYasIfC3w,10,True,108,118,People & Blogs,48210.16666666666,3,3138080.838541666
UCG5kMICcdFXNhhK5KyggloA,24,False,122,146,Gaming,298296.0,17,54070770.75
UCYJHdiJ0z5QqxTCP16IIDIg,11,True,181,192,People & Blogs,3302.0,0,22431161.365740743
UCR3gwKVCUNW_bKcn4taohFg,19,False,197,216,Gaming,2876.75,0,507.75
UC3wF6RGViHFLQJ7Mf8RTkJQ,13,True,171,184,Comedy,23512.88888888889,3,2562145.333333333
UCAn-0qWtP5T19GN5e_v52kw,10,True,107,117,Sports,27619.46354166667,0,954892.2239583336
UCp5x5kxCgg_A220jNIsLyfA,8,True,100,108,Music,144900.8125,1,26000912.89583333
UCCiuLu-csRHRs7ODVVjwsUw,11,True,142,153,Gaming,11430.760416666664,8,626325.8541666665
UC0uBKM3E9CKenS7xgfJbUJg,18,False,229,247,Science & Technology,192190.78125,1,8272433.369791668
UC-nT6i_Ka8wL2w73ltz9_rw,22,False,199,221,Entertainment,38617.359375,1,3840409.140625
UCcMF-mXYzm7nXuIwpPtN1yQ,38,False,157,195,Comedy,64655.953125,9,17853402.666666668
UCcQuwwz1SCf4m8DitYFooOw,20,False,184,204,Comedy,24221.375,1,968416.0
UC22adeyucjxKR1vxTmlpWDA,11,True,223,234,Gaming,17160.88888888889,1,2781376.333333333
UCxhm7KndIp-w-DyHeckHo_A,18,False,148,166,Science & Technology,11897.057291666664,0,10841718.03125
UC5FM9epwk6gCrlTlibG5VfQ,8,True,102,110,Howto & Style,1541.5041666666666,2,42504.72916666666
UCf5a4_opxvf_36-tP4w2Aaw,12,True,154,166,Entertainment,16461.6,7,4277118.4
UCZ0r167ahzl_q1bUb8-qfnQ,19,False,223,242,People & Blogs,35430.89102564102,18,2969329.4391025635
UCZNbHKwdcl9KheS09yurKxQ,11,True,161,172,Music,3847.925,0,54132.6375
UC4INmazj9xN7hBH5U7_DDAg,17,False,196,213,Gaming,16250.0,1,3454544.636363636
UC5Vt34I0bSAQJGYLxkSLTPA,17,False,147,164,Film and Animation,137459.10416666663,0,3978116.578125
UC7kOUxgRba-F-81tHXRd0eQ,15,True,177,192,Entertainment,2038.0,0,80604.75
UCr_AyozpolF_e4yLVndJY0g,17,False,162,179,Entertainment,13410.947916666664,1,5649045.4375
UCyHgM2kB_Zw4eyCc0Qd_mLg,23,False,223,246,Education,14731.5625,4,3847646.625
UCa8cD-yFV8PUPKeoTubp20A,22,False,117,139,Sports,810.25,9,224588.25
UCYzNOCWHmaxNMjtMPenr3OA,39,False,94,133,People & Blogs,1315.7239583333333,3,31994.17708333333
UCCHxai9BN498bF_glCbuYww,14,True,123,137,Music,654.5208333333334,0,69048.92708333331
UCNPoDw8oo4t-6eVgfZBXusg,12,True,191,203,Gaming,2603.806818181818,10,66917.82575757576
UCQVoz07brZ4aHIBpLoHFC2g,10,True,162,172,Gaming,30007.421875,18,21334542.86458333
UCOXVxbrnibJmbLufUuvBYKQ,18,False,147,165,Music,780.9533678756477,0,51984.927461139894
UCNFTBaDHB4_Y8eFa8YssSMQ,15,True,200,215,Gaming,59614.046875,1,1498636.010416667
UCms3CTdmCO8AmCoBYjK995A,9,True,137,146,Music,153986.375,3,4369868.125
UCE5dIscvDxrb7CD5uiJJOiw,15,True,144,159,Science & Technology,9501.25,1,1552608.125
UCVws_YVUXAnpCpppW2f-8FQ,18,False,224,242,Gaming,62026.28125,1,3235305.215277778
UCMudQPRb73EjffGFXecOJEQ,26,False,172,198,Music,8229.0,1,2208641.666666666
UCkKt7gHnZpcY0nreBdPhwmQ,15,True,90,105,Entertainment,1162.875,2,58071.75
UC97_mZ6eszag42Fg7NFHu6w,23,False,221,244,Music,167504.32984293194,0,30957744.910994764
UCV7PTlt6pYUKxwwJLS2pEqQ,30,False,153,183,Entertainment,4070.75,0,1655680.5
UCejNanaFeWgBRy69kZr1nTw,15,True,198,213,People & Blogs,5297.018518518518,0,194454.72685185185
UCv-J53MV7cY8b-xV3oRWrpw,23,False,161,184,Howto & Style,81375.55208333331,2,9591552.078125
UCRuz8GsQD5u5Mm8rOlLLAqw,21,False,121,142,Howto & Style,122629.875,1,8124610.75
UC1-NjhhTHt7vcBw6OTtZqhQ,18,False,139,157,Gaming,175249.875,8,32227518.5
UC32BgounX4Xxt2kDGlAgPFQ,16,False,187,203,Entertainment,7817.716666666666,0,3916323.079166666
